clave_medicamento,establecimiento_salud,unidad_almacen,corte,nombre_medicamento,unidad_medida,corte_anio,corte_mes,consumo_arv_mensual,numero_pacientes,mes
010.000.4272.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Abacavir Solucion,ml,2024,abr-25,0,0,abril
010.000.5286.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,abr-25,0,0,abril
010.000.4273.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Abacavir Tableta,tableta,2024,abr-25,0,0,abril
010.000.6203.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,abr-25,119,119,abril
010.000.5862.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Darunavir 150 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5860.01,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Darunavir 400 Mg,tableta,2024,abr-25,0,0,abril
010.000.6320.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Doravirina 100 Mg,tableta,2024,abr-25,0,0,abril
010.000.4370.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Efavirenz 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.5640.01,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,0,0,abril
010.000.6162.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,abr-25,1,1,abril
010.000.4289.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.4289.01,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.5861.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Darunavir 75 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.6098.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,abr-25,13,13,abril
010.000.6318.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Dolutegravir 10 Mg,tableta,2024,abr-25,0,0,abril
010.000.6010.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Dolutegravir 50 Mg,tableta,2024,abr-25,1,1,abril
010.000.6108.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,4,4,abril
010.000.7026.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.7068.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,abr-25,0,0,abril
010.000.6163.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,abr-25,0,0,abril
010.000.4396.01,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,38,38,abril
010.000.4269.01,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Enfuvirtida 108 Mg,caja,2024,abr-25,0,0,abril
010.000.6074.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Etravirina 200 Mg,tableta,2024,abr-25,2,2,abril
010.000.5282.01,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Lamivudina 150 Mg,tableta,2024,abr-25,0,0,abril
010.000.4268.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,abr-25,1,1,abril
010.000.4271.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Lamivudina Solucion,suspension,2024,abr-25,0,0,abril
010.000.5286.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,abr-25,0,0,abril
010.000.5288.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,abr-25,0,0,abril
010.000.5276.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,abr-25,0,0,abril
010.000.5324.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Maraviroc 150 Mg,tableta,2024,abr-25,0,0,abril
010.000.5325.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Maraviroc 300 Mg,tableta,2024,abr-25,0,0,abril
010.000.5259.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Nevirapina Suspension,suspension,2024,abr-25,0,0,abril
010.000.5280.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5281.01,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,abr-25,6,3,abril
010.000.4277.00,Zacatecas,Capasits - Guadalupe,24/04/2024 23:00,Tenofovir 300 Mg,capsulas,2024,abr-25,1,1,abril
010.000.6320.00,Zacatecas,Capasits - Fresnillo,24/04/2024 23:00,Doravirina 100 Mg,tableta,2024,abr-25,0,0,abril
010.000.7068.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,abr-25,0,0,abril
010.000.6320.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Doravirina 100 Mg,tableta,2024,abr-25,0,0,abril
010.000.4370.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Efavirenz 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.5640.01,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,0,0,abril
010.000.6162.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,abr-25,0,0,abril
010.000.6163.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,abr-25,0,0,abril
010.000.4396.01,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,0,0,abril
010.000.4269.01,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Enfuvirtida 108 Mg,caja,2024,abr-25,0,0,abril
010.000.6074.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Etravirina 200 Mg,tableta,2024,abr-25,0,0,abril
010.000.5282.01,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Lamivudina 150 Mg,tableta,2024,abr-25,0,0,abril
010.000.4268.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.4271.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Lamivudina Solucion,suspension,2024,abr-25,0,0,abril
010.000.5286.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,abr-25,0,0,abril
010.000.5288.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,abr-25,0,0,abril
010.000.5276.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,abr-25,0,0,abril
010.000.5324.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Maraviroc 150 Mg,tableta,2024,abr-25,0,0,abril
010.000.5325.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Maraviroc 300 Mg,tableta,2024,abr-25,0,0,abril
010.000.5259.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Nevirapina Suspension,suspension,2024,abr-25,0,0,abril
010.000.5280.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5281.01,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,abr-25,0,0,abril
010.000.4277.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Tenofovir 300 Mg,capsulas,2024,abr-25,0,0,abril
010.000.5273.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Zidovudina Solucion,suspension,2024,abr-25,0,0,abril
010.000.6121.00,Zacatecas,Almacen  Estatal de Zacatecas,24/04/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,abr-25,0,0,abril
010.000.4371.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,5,5,abril
010.000.4272.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,Abacavir Solucion,ml,2024,abr-25,27,11,abril
010.000.4273.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,Abacavir Tableta,tableta,2024,abr-25,2,2,abril
010.000.6203.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,abr-25,2969,2969,abril
010.000.5862.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,Darunavir 150 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5860.01,Yucatan,Capasits - Mérida,24/04/2024 23:00,Darunavir 400 Mg,tableta,2024,abr-25,0,0,abril
010.000.4289.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,6,6,abril
010.000.4289.01,Yucatan,Capasits - Mérida,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,19,19,abril
010.000.5861.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,Darunavir 75 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.6098.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,abr-25,316,316,abril
010.000.6318.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,Dolutegravir 10 Mg,tableta,2024,abr-25,22,11,abril
010.000.6010.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,Dolutegravir 50 Mg,tableta,2024,abr-25,112,84,abril
010.000.6108.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,553,553,abril
010.000.7026.00,Yucatan,Capasits - Mérida,24/04/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,24,24,abril
010.000.6320.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Doravirina 100 Mg,tableta,2024,abr-25,0,0,abril
010.000.4370.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Efavirenz 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.5640.01,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,0,0,abril
010.000.6162.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,abr-25,0,0,abril
010.000.6163.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,abr-25,0,0,abril
010.000.4396.01,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,20,20,abril
010.000.4269.01,Yucatan,Capasits - Ticul,24/04/2024 23:00,Enfuvirtida 108 Mg,caja,2024,abr-25,0,0,abril
010.000.6074.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Etravirina 200 Mg,tableta,2024,abr-25,0,0,abril
010.000.5282.01,Yucatan,Capasits - Ticul,24/04/2024 23:00,Lamivudina 150 Mg,tableta,2024,abr-25,0,0,abril
010.000.4268.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.4271.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Lamivudina Solucion,suspension,2024,abr-25,1,1,abril
010.000.5286.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,abr-25,0,0,abril
010.000.5288.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,abr-25,0,0,abril
010.000.5276.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,abr-25,0,0,abril
010.000.5324.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Maraviroc 150 Mg,tableta,2024,abr-25,0,0,abril
010.000.5325.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Maraviroc 300 Mg,tableta,2024,abr-25,0,0,abril
010.000.5259.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Nevirapina Suspension,suspension,2024,abr-25,0,0,abril
010.000.5280.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5281.01,Yucatan,Capasits - Ticul,24/04/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,abr-25,0,0,abril
010.000.4277.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Tenofovir 300 Mg,capsulas,2024,abr-25,0,0,abril
010.000.5273.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Zidovudina Solucion,suspension,2024,abr-25,1,1,abril
010.000.6121.00,Yucatan,Capasits - Ticul,24/04/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,abr-25,0,0,abril
010.000.4371.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.4272.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Abacavir Solucion,ml,2024,abr-25,0,0,abril
010.000.4273.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Abacavir Tableta,tableta,2024,abr-25,0,0,abril
010.000.6203.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,abr-25,394,388,abril
010.000.5862.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Darunavir 150 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5860.01,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Darunavir 400 Mg,tableta,2024,abr-25,0,0,abril
010.000.4289.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.4289.01,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.5861.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Darunavir 75 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.6098.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,abr-25,36,36,abril
010.000.6318.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Dolutegravir 10 Mg,tableta,2024,abr-25,0,0,abril
010.000.6010.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Dolutegravir 50 Mg,tableta,2024,abr-25,20,19,abril
010.000.6108.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,6,6,abril
010.000.7026.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.7068.00,Yucatan,Capasits - Valladolid,24/04/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,abr-25,0,0,abril
010.000.6108.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,22,22,abril
010.000.7026.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.7068.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,abr-25,0,0,abril
010.000.6320.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Doravirina 100 Mg,tableta,2024,abr-25,0,0,abril
010.000.4370.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Efavirenz 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.5640.01,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,0,0,abril
010.000.6162.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,abr-25,0,0,abril
010.000.6163.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,abr-25,0,0,abril
010.000.4396.01,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,5,5,abril
010.000.4269.01,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Enfuvirtida 108 Mg,caja,2024,abr-25,0,0,abril
010.000.6074.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Etravirina 200 Mg,tableta,2024,abr-25,0,0,abril
010.000.5282.01,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Lamivudina 150 Mg,tableta,2024,abr-25,1,1,abril
010.000.4268.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Lamivudina 150 Mg, Zidovudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.4271.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Lamivudina Solucion,suspension,2024,abr-25,0,0,abril
010.000.5286.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Lopinavir 100 Mg, Ritonavir 25 Mg",tableta,2024,abr-25,0,0,abril
010.000.5288.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Lopinavir 200 Mg, Ritonavir 50 Mg",capsulas,2024,abr-25,0,0,abril
010.000.5276.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,"Lopinavir 8.0 G, Ritonavir 2.0 G - Solucion",ml,2024,abr-25,0,0,abril
010.000.5324.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Maraviroc 150 Mg,tableta,2024,abr-25,0,0,abril
010.000.5325.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Maraviroc 300 Mg,tableta,2024,abr-25,0,0,abril
010.000.5259.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Nevirapina Suspension,suspension,2024,abr-25,0,0,abril
010.000.5280.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Raltegravir 400 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5281.01,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Ritonavir 100 Mg (Tabletas),tabletas,2024,abr-25,0,0,abril
010.000.4277.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Tenofovir 300 Mg,capsulas,2024,abr-25,0,0,abril
010.000.5273.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Zidovudina Solucion,suspension,2024,abr-25,0,0,abril
010.000.6121.00,Yucatan,Hospital Regional de Alta Especialidad de La Península de Yucatán,24/04/2024 23:00,Zidovudina Solución Inyectable 200 Mg,solución inyectable,2024,abr-25,0,0,abril
010.000.4371.00,Yucatan,Almacén Estatal Yucatán,24/04/2024 23:00,"Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,0,0,abril
010.000.4272.00,Yucatan,Almacén Estatal Yucatán,24/04/2024 23:00,Abacavir Solucion,ml,2024,abr-25,0,0,abril
010.000.4273.00,Yucatan,Almacén Estatal Yucatán,24/04/2024 23:00,Abacavir Tableta,tableta,2024,abr-25,0,0,abril
010.000.6203.00,Yucatan,Almacén Estatal Yucatán,24/04/2024 23:00,"Bictegravir 50 Mg, Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",envase,2024,abr-25,0,0,abril
010.000.5862.00,Yucatan,Almacén Estatal Yucatán,24/04/2024 23:00,Darunavir 150 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.5860.01,Yucatan,Almacén Estatal Yucatán,24/04/2024 23:00,Darunavir 400 Mg,tableta,2024,abr-25,0,0,abril
010.000.4289.00,Yucatan,Almacén Estatal Yucatán,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.4289.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.4289.01,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Darunavir 600 Mg,tableta,2024,abr-25,5,5,abril
010.000.5861.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Darunavir 75 Mg,comprimidos,2024,abr-25,0,0,abril
010.000.6098.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,"Darunavir 800 Mg, Cobicistat 150 Mg",tableta,2024,abr-25,173,173,abril
010.000.6318.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Dolutegravir 10 Mg,tableta,2024,abr-25,16,5,abril
010.000.6010.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Dolutegravir 50 Mg,tableta,2024,abr-25,117,104,abril
010.000.6108.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,"Dolutegravir 50 Mg, Abacavir 600 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,42,42,abril
010.000.7026.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,"Dolutegravir 50 Mg, Lamivudina 300 Mg",tableta,2024,abr-25,12,12,abril
010.000.7068.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Dolutegravir 5Mg Tableta Dispersable,tableta,2024,abr-25,3,2,abril
010.000.6320.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Doravirina 100 Mg,tableta,2024,abr-25,1,1,abril
010.000.4370.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Efavirenz 600 Mg,tableta,2024,abr-25,0,0,abril
010.000.5640.01,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,"Efavirenz 600 Mg, Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,2,2,abril
010.000.6162.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 10 Mg",tableta,2024,abr-25,1,1,abril
010.000.6163.00,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Alafenamida 25 Mg",tabletas,2024,abr-25,0,0,abril
010.000.4396.01,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,"Emtricitabina 200 Mg, Tenofovir Succinato 245 Mg - Tableta",tableta,2024,abr-25,221,221,abril
010.000.4269.01,Veracruz,Capasits - Coatzacoalcos,24/04/2024 23:00,Enfuvirtida 108 Mg,caja,2024,abr-25,0,0,abril
